gene_symbol	MTI_continuous	GNN_EXERCISE_SUP_MTI_MULTI_pred	GNN_EXERCISE_SUP_MTI_MULTI_multi_prob	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly	GNN_EXERCISE_SUP_MTI_MULTI_rank_MTIonly_scaled	GNN_EXERCISE_SUP_MTI_MULTI_hybrid_score	GNN_EXERCISE_SUP_MTI_MULTI_rank	GNN_EXERCISE_SUP_MTI_MULTI_rank_scaled	MR_nominal_any
GLRX	7.99114237117871	6.8894296	0.08207978	113	0.962877030162413	1.7959195	276	0.9088498508452105	True
SIRT5	-0.335490825799692	-3.127345	0.44930688	1905	0.3689095127610209	1.7845426	277	0.9085183957573749	True
BLVRB	0.0	5.999139	0.11168701	155	0.9489559164733179	1.7761611	278	0.9081869406695393	True
NSFL1C	7.18833714871957	5.6484466	0.12303992	182	0.9400066291017567	1.7664639	280	0.9075240304938681	True
DDX58	5.78294402680913	6.5874157	0.08826329	127	0.9582366589327146	1.7653484	281	0.9071925754060325	True
FCAR	5.03995810789716	4.8291626	0.15100218	245	0.919124958568114	1.752711	282	0.9068611203181969	True
ANGPT2	7.22562424084483	4.9122915	0.1479061	239	0.9211136890951276	1.7525055	283	0.9065296652303613	True
SNX15	5.42984946491409	5.8103933	0.114640094	169	0.9443155452436195	1.7514203	284	0.9061982101425257	True
F11	7.84126544924856	5.460206	0.12697019	198	0.9347033476963872	1.7478801	285	0.90586675505469	True
ZP4	6.01863559704946	6.5897117	0.08126214	126	0.9585681140205502	1.722581	287	0.905203844879019	True
CSRP3	6.12172164960116	5.56787	0.11708461	189	0.9376864434869076	1.711283	288	0.9048723897911833	True
LRIG1	5.69010373493559	3.9101057	0.17720537	322	0.893602916804773	1.7053506	289	0.9045409347033477	True
TPM3	6.35834812921497	6.186285	0.09282246	149	0.9509446470003314	1.7021519	290	0.9042094796155121	True
CXCL6	5.53517151174099	5.338663	0.123747215	212	0.9300629764666888	1.7002611	291	0.9038780245276765	True
PLA2G10	5.36842907747863	5.689639	0.110220745	178	0.9413324494530991	1.6965834	292	0.9035465694398409	True
CSF1	5.97408380253171	4.900598	0.13863765	241	0.9204507789194564	1.6925318	293	0.9032151143520053	True
VWF	4.98154749026216	4.550871	0.1499354	268	0.9115014915478953	1.6827132	294	0.9028836592641697	True
RANBP1	5.70752618584885	5.147463	0.1267954	222	0.9267484255883328	1.675549	295	0.9025522041763341	True
KCNC4	4.28692189072239	4.9887505	0.1322036	233	0.9231024196221412	1.6728312	296	0.9022207490884985	True
GNLY	4.14328122214102	4.801816	0.1389519	249	0.9177991382167716	1.67197	297	0.9018892940006629	True
IL17D	4.20933953825225	4.856919	0.13584355	243	0.9197878687437853	1.6653038	298	0.9015578389128273	True
BOLA2	7.0294052679603	5.6618156	0.10590096	179	0.9410009943652635	1.6635339	299	0.9012263838249918	True
AK1	9.35471261430561	5.499969	0.111755885	194	0.9360291680477295	1.6628642	300	0.9008949287371562	True
CDNF	5.53762725866828	4.802688	0.1368127	248	0.9181305933046072	1.6589413	301	0.9005634736493205	True
KLRB1	5.62952543162123	4.7671804	0.13711251	254	0.9161418627775937	1.6527057	302	0.9002320185614849	True
TRIM26	5.4150248786858	5.1742744	0.120911166	220	0.927411335764004	1.6452732	303	0.8999005634736493	True
HMBS	11.3662042381019	5.4616394	0.10993015	196	0.9353662578720583	1.6428428	304	0.8995691083858137	True
TFF3	5.46650280526356	5.379233	0.11281096	207	0.9317202519058667	1.6418816	305	0.8992376532979781	True
IL12A	3.9664717839821	4.647846	0.1377907	262	0.9134902220749088	1.6297119	310	0.8975803778588002	True
VSNL1	6.15249199200321	5.6464043	0.10024049	183	0.9396751740139211	1.6250223	312	0.896917467683129	True
CCL11	0.0	5.403125	0.10779586	206	0.9320517069937023	1.6163146	313	0.8965860125952934	True
GALNT7	4.41540155941871	5.056838	0.11961369	229	0.9244282399734836	1.6104958	314	0.8962545575074577	True
MIA	2.90864908520834	4.784884	0.12963267	252	0.9168047729532648	1.6104888	315	0.8959231024196221	True
KLK4	5.54970456977939	4.5322704	0.13735634	269	0.9111700364600597	1.6006954	317	0.8952601922439509	True
CTSL	0.0	6.4101143	0.067796744	134	0.9559164733178654	1.5984036	318	0.8949287371561153	True
HLA-DRA	5.62729574594646	5.2678537	0.10978891	215	0.929068611203182	1.5978204	319	0.8945972820682797	True
LAMP2	5.29373640419336	4.8511815	0.12390289	244	0.9194564136559497	1.5901637	320	0.8942658269804441	True
HSP90B1	4.64390434358006	4.675608	0.13002847	257	0.9151474975140869	1.5880405	321	0.8939343718926086	True
SERPINA9	4.1985251514748	4.5514126	0.13438286	267	0.9118329466357309	1.5866704	322	0.893602916804773	True
PINLYP	0.0	6.3058853	0.06904136	142	0.9532648326151807	1.5823535	323	0.8932714617169374	True
DPP7	4.76521450839914	4.989088	0.11749308	232	0.9234338747099768	1.5819483	324	0.8929400066291018	True
RAD51	6.28963967251492	5.0677624	0.113792494	226	0.9254226052369904	1.5769904	325	0.8926085515412662	True
VSTM2L	5.51981880992157	5.408718	0.10117915	205	0.9323831620815379	1.5766758	326	0.8922770964534306	True
MMP8	6.99284943988276	4.654705	0.12788033	261	0.9138216771627444	1.5699955	328	0.8916141862777593	True
TIGIT	4.54455407032123	5.172316	0.1078928	221	0.9270798806761684	1.5643303	329	0.8912827311899237	True
NEDD4L	5.94646139293535	3.845144	0.1559369	329	0.8912827311899237	1.5590411	330	0.8909512761020881	True
AFM	7.67894322186575	5.347458	0.09882572	208	0.9313887968180311	1.5481672	331	0.8906198210142525	True
CST6	4.85184004767731	5.74932	0.08295144	174	0.9426582698044415	1.5415652	332	0.890288365926417	True
PEBP1	4.22420817367473	4.5184393	0.12814759	272	0.9101756711965528	1.5406034	333	0.8899569108385814	True
TXN	0.0705761709477907	4.5184393	0.12814759	271	0.9105071262843885	1.5406034	334	0.8896254557507458	True
INHBC	3.76914407771534	4.2462816	0.13669142	294	0.9028836592641697	1.5314288	336	0.8889625455750746	True
MB	7.33399959275969	5.982885	0.07211648	157	0.9482930062976467	1.5277808	337	0.888631090487239	True
FCN2	3.30827538987867	4.2179847	0.13699993	296	0.9022207490884985	1.5268897	339	0.8879681803115678	True
CREG1	0.0	6.03209	0.06959716	153	0.9496188266489891	1.5234132	340	0.8876367252237322	True
CXCL14	6.57667529112723	5.461179	0.090318106	197	0.9350348027842227	1.5214702	341	0.8873052701358966	True
ACAN	5.95032449556425	2.1347935	0.21277544	554	0.8167053364269141	1.5208334	342	0.8869738150480609	True
GUSB	0.0	6.0941167	0.06607943	150	0.9506131919124958	1.5157931	343	0.8866423599602253	True
GLB1	0.0	6.0519056	0.06610439	152	0.9499502817368246	1.5063307	344	0.8863109048723898	True
BDNF	0.0	4.946104	0.10672339	236	0.9221080543586344	1.505563	345	0.8859794497845542	True
PPBP	3.94348521588732	4.5967016	0.11885314	266	0.9121644017235665	1.500963	346	0.8856479946967186	True
FES	4.2323024405124	4.20588	0.13252343	298	0.9015578389128273	1.4964523	347	0.885316539608883	True
IGFBPL1	3.92021933283811	4.471396	0.12252229	274	0.9095127610208816	1.4951029	348	0.8849850845210474	True
KRT5	4.34949295039024	4.397029	0.12481125	281	0.9071925754060325	1.4923136	349	0.8846536294332118	True
REG1B	4.85588177428305	4.800644	0.109859206	251	0.9171362280411004	1.4918135	351	0.8839907192575406	True
PBXIP1	8.26892032437001	4.229796	0.13077687	295	0.9025522041763341	1.4911014	352	0.883659264169705	True
FABP4	6.60616394786199	5.779086	0.07329129	172	0.9433211799801127	1.4886148	353	0.8833278090818694	True
ICAM4	0.0	5.9091063	0.067915	162	0.9466357308584686	1.4849932	354	0.8829963539940338	True
C1R	3.85875383096722	4.262114	0.12816544	293	0.9032151143520053	1.4823169	355	0.8826648989061983	True
IL17F	5.55151556132911	5.015998	0.09952565	231	0.9237653297978125	1.4769806	356	0.8823334438183627	True
DCN	4.53723660802276	4.413152	0.12150835	279	0.9078554855817037	1.4755641	357	0.882001988730527	True
MRI1	5.99860873103526	5.3187737	0.08806531	213	0.9297315213788532	1.4750973	358	0.8816705336426914	True
CLU	4.85858169990031	4.2112927	0.12867638	297	0.9018892940006629	1.4738979	359	0.8813390785548558	True
ASAH2	7.00467385117321	4.80115	0.106864296	250	0.917467683128936	1.4734104	360	0.8810076234670202	True
CST5	5.68108830997926	4.3103414	0.12489645	288	0.9048723897911833	1.473091	361	0.8806761683791846	True
NELL1	3.39583545130691	4.121913	0.13169223	307	0.8985747431223069	1.472183	362	0.880344713291349	True
RSPO1	3.95486314610025	4.6647243	0.11129244	259	0.9144845873384156	1.4697099	363	0.8800132582035134	True
LRIG3	4.5278503541887	3.4759328	0.15499312	367	0.8786874378521711	1.4690902	364	0.8796818031156778	True
SPON1	3.27014181023801	3.6587422	0.14819016	347	0.885316539608883	1.4686737	365	0.8793503480278422	True
LCAT	3.75678405936811	4.456068	0.118583955	275	0.909181305933046	1.4672588	366	0.8790188929400067	True
FABP9	0.0	5.9092484	0.0646595	161	0.9469671859463042	1.4648957	367	0.8786874378521711	True
TRAF3	4.63575372965039	4.451869	0.116390735	276	0.9088498508452105	1.4527408	368	0.8783559827643355	True
CEACAM1	5.13595290368453	3.840981	0.1386635	330	0.8909512761020881	1.4512856	369	0.8780245276764999	True
SIGLEC15	4.32014560091955	4.61073	0.10957365	263	0.9131587669870732	1.4467809	370	0.8776930725886642	True
PLXDC1	4.35891293009753	4.609186	0.108979635	264	0.9128273118992376	1.4427562	372	0.877030162412993	True
SH3BP1	4.50818206410503	4.1898837	0.123994134	300	0.9008949287371562	1.4400686	373	0.8766987073251574	True
HDAC9	-3.9521208298056	-3.6808286	0.4129432	2097	0.305270135896586	1.4335976	374	0.8763672522373218	True
CTSO	0.0	5.842713	0.061436288	166	0.9453099105071263	1.4298072	375	0.8760357971494862	True
CARHSP1	4.2002466171569	4.122881	0.1247781	306	0.8989061982101425	1.4296513	376	0.8757043420616506	True
PKD2	-8.1265824364753	-3.6411943	0.41055033	2071	0.31388796818031156	1.4278312	377	0.8753728869738151	True
BOLA1	6.6031791960173	4.156253	0.12286945	302	0.9002320185614849	1.4254524	378	0.8750414318859795	True
SCN4B	3.18469172959695	4.1691027	0.12228563	301	0.9005634736493205	1.42477	379	0.8747099767981439	True
NTF4	4.41283155629595	4.4310894	0.11259915	278	0.9081869406695393	1.4245621	380	0.8743785217103083	True
IGFBP4	4.20969863589925	4.2719326	0.118414976	292	0.9035465694398409	1.4242635	381	0.8740470666224727	True
SMPD1	0.0	5.6606045	0.0663422	180	0.9406695392774279	1.4186534	382	0.8737156115346371	True
CTBS	0.0	5.785392	0.06162987	171	0.9436526350679483	1.4179451	383	0.8733841564468015	True
ABCA2	-3.36282607140502	0.45428336	0.25767952	861	0.7149486244613855	1.4156294	384	0.8730527013589658	True
ENSG00000262879	-0.768594462201087	-1.1058917	0.31450891	1356	0.5508783559827644	1.4115787	385	0.8727212462711302	True
FGF16	1.38947948107735	3.0780568	0.16002415	418	0.8617832283725555	1.409553	386	0.8723897911832946	True
HSD11B1	0.0	5.913742	0.05551289	160	0.9472986410341399	1.409363	387	0.872058336095459	True
DNAJC9	5.50095927525962	4.963316	0.08920386	235	0.92243950944647	1.4011554	388	0.8717268810076235	True
TFRC	0.0	5.6018314	0.065078035	187	0.9383493536625788	1.3974468	389	0.8713954259197879	True
CLEC4A	3.98571963631274	4.094659	0.120338805	309	0.8979118329466357	1.395772	390	0.8710639708319523	True
CCL14	5.74868537791175	4.127288	0.118704125	305	0.8992376532979781	1.3930979	391	0.8707325157441167	True
UBXN1	4.29880240171564	3.9353685	0.12576108	319	0.8945972820682797	1.3930094	392	0.8704010606562811	True
COL9A1	5.26248436622772	3.9176476	0.12615752	321	0.8939343718926086	1.3914237	393	0.8700696055684455	True
PTH1R	4.66060802870089	4.3126097	0.111601725	286	0.9055352999668544	1.3914022	394	0.8697381504806099	True
SERPINA5	4.8529819600021	4.1487627	0.11607195	303	0.8999005634736493	1.3817148	395	0.8694066953927743	True
RASSF2	4.43889999918549	4.342822	0.10840722	284	0.9061982101425257	1.3785326	396	0.8690752403049387	True
SLAMF1	3.69567801342469	4.599368	0.09808883	265	0.9124958568114021	1.3731781	397	0.868743785217103	True
ORM1	4.91300330617786	4.865123	0.0880836	242	0.9201193238316208	1.3718578	398	0.8684123301292674	True
PSMG4	5.64635599492672	4.983164	0.08303941	234	0.9227709645343056	1.3675605	399	0.8680808750414318	True
MMP9	3.96720707763784	3.9045167	0.12238958	323	0.8932714617169374	1.3651338	400	0.8677494199535963	True
VEGFA	5.08741816912081	3.4984148	0.13724141	363	0.8800132582035134	1.3644477	401	0.8674179648657607	True
CD3G	3.67351198240001	3.7971945	0.12559396	334	0.8896254557507458	1.3604969	402	0.8670865097779251	True
S100A14	5.7144135130406	4.300674	0.10689263	289	0.9045409347033477	1.3595651	403	0.8667550546900895	True
KLK13	3.94803422501516	4.0883656	0.11452332	310	0.8975803778588002	1.3583792	404	0.8664235996022539	True
CWC15	5.13621403501334	4.1976776	0.110474266	299	0.9012263838249918	1.3582466	405	0.8660921445144183	True
DEFB4A	4.42449029500029	4.730454	0.08947233	256	0.9154789526019225	1.349764	406	0.8657606894265827	True
SRP14	3.32297401317525	4.0369387	0.112919316	315	0.8959231024196221	1.3367449	407	0.8654292343387471	True
PYGO1	0.0	-0.73116565	0.28758383	1280	0.5760689426582698	1.3304639	408	0.8650977792509115	True
BPTF	0.0	-0.7311657	0.2875838	1281	0.5757374875704342	1.3304636	409	0.8647663241630759	True
MYOM2	4.16520282614414	3.6563172	0.1256236	348	0.8849850845210474	1.3285849	410	0.8644348690752403	True
WNT3	0.0	-0.73420703	0.28686735	1282	0.5754060324825986	1.3253406	411	0.8641034139874048	True
IL31RA	4.49759439379829	4.3753963	0.097954035	283	0.9065296652303613	1.3213184	412	0.8637719588995691	True
DCTN1	0.539553713084707	3.8166802	0.1177371	332	0.890288365926417	1.3163548	413	0.8634405038117335	True
GGH	0.0	5.4254074	0.05844546	202	0.9333775273450448	1.3162419	414	0.8631090487238979	True
SOD1	5.186517105853	5.07586	0.07116839	225	0.925754060324826	1.3152766	415	0.8627775936360623	True
DPEP1	5.12676071782002	3.3920357	0.1327314	382	0.8737156115346371	1.3123251	416	0.8624461385482267	True
CDC42BPB	-6.17496190272997	-0.25528648	0.26659408	1135	0.6241299303944315	1.3090941	417	0.8621146834603911	True
CFB	2.84324318740803	3.6353135	0.12323107	351	0.8839907192575406	1.309006	418	0.8617832283725555	True
NDUFS6	5.33642705344164	4.0576687	0.10751885	314	0.8962545575074577	1.3080748	419	0.8614517732847199	True
MRPL52	5.19936904965292	4.2881327	0.097956136	290	0.9042094796155121	1.3014507	420	0.8611203181968843	True
CLEC4D	3.84736664271685	4.0856194	0.10525474	311	0.8972489227709646	1.300443	421	0.8607888631090487	True
GP2	4.31098396273335	3.3264728	0.1328612	390	0.8710639708319523	1.2981908	422	0.8604574080212132	True
EFNB2	2.45858697806946	3.7726269	0.114282824	336	0.8889625455750746	1.2849594	423	0.8601259529333776	True
CTSE	3.74753741162978	3.898315	0.108675264	324	0.8929400066291018	1.2789208	424	0.859794497845542	True
ISM1	0.703315608587616	3.3603177	0.12807406	386	0.8723897911832946	1.2763011	425	0.8594630427577064	True
SERPINA6	3.20440512454932	3.5963492	0.11887673	354	0.8829963539940338	1.2732047	426	0.8591315876698707	True
PTPRZ1	8.99058331635423	1.6612345	0.18938567	631	0.7911832946635731	1.2683189	427	0.8588001325820351	True
VMO1	4.0937457995055	4.4069443	0.08810272	280	0.9075240304938681	1.2675921	428	0.8584686774941995	True
PROC	7.21327041202153	3.8091762	0.10967625	333	0.8899569108385814	1.2648023	429	0.8581372224063639	True
FGFR4	4.24973312868186	1.5164481	0.19366239	664	0.7802452767649983	1.2617774	430	0.8578057673185283	True
TNNI3	5.20890571960766	4.0366006	0.100621834	316	0.8955916473317865	1.2606287	431	0.8574743122306927	True
ENPP5	5.58621728222611	3.1530914	0.13303424	405	0.8660921445144183	1.2597605	432	0.8571428571428571	True
MEF2C-AS1	-0.694259556720353	-0.93981147	0.28378278	1319	0.5631421942326815	1.2594261	433	0.8568114020550216	True
MMP3	4.13224517446907	3.1299894	0.1334853	408	0.8650977792509115	1.2572864	434	0.856479946967186	True
IGFBP7	3.30723938649007	3.6690025	0.11136944	346	0.8856479946967186	1.2433369	436	0.8558170367915148	True
ANXA1	5.64384610743905	4.3118987	0.08746956	287	0.905203844879019	1.2420233	437	0.8554855817036792	True
PPIE	3.93885304617352	3.708182	0.10940392	343	0.8866423599602253	1.2401096	438	0.8551541266158436	True
GFRA3	4.45290425524332	3.7005646	0.10884082	344	0.8863109048723898	1.2348922	439	0.854822671528008	True
TTR	3.15362046588292	3.749996	0.10621552	340	0.8876367252237322	1.2299209	440	0.8544912164401723	True
FABP3	4.59436772347131	4.7709956	0.068041764	253	0.9164733178654292	1.2264882	441	0.8541597613523367	True
THBS2	2.57793357017236	3.4303415	0.11683822	374	0.8763672522373218	1.2227795	442	0.8538283062645011	True
CSTB	5.65136921792321	4.8146977	0.06574035	247	0.9184620483924428	1.2222142	443	0.8534968511766655	True
EPHA1	2.21129785173894	3.2563527	0.12257209	395	0.8694066953927743	1.218595	444	0.8531653960888299	True
SCG2	3.44070899325254	3.398758	0.1167992	378	0.8750414318859795	1.2153426	445	0.8528339410009944	True
GALNT3	2.80034918007337	3.6544588	0.106526054	349	0.8846536294332118	1.2100753	446	0.8525024859131588	True
CD8A	4.19293228763659	3.575582	0.10905165	357	0.882001988730527	1.2077218	447	0.8521710308253232	True
GP5	5.53413748115113	3.4644842	0.11237063	370	0.8776930725886642	1.2029334	448	0.8518395757374876	True
DNPH1	3.40853120808018	3.618339	0.10665771	353	0.8833278090818694	1.2026603	449	0.851508120649652	True
CCL13	5.38244871308084	3.7653913	0.10071696	337	0.888631090487239	1.1994289	450	0.8511766655618164	True
PMS1	0.712059155871824	2.7101126	0.13954495	468	0.8452104739807756	1.199097	451	0.8508452104739808	True
SPINK6	5.3529761322633	4.4455705	0.075468495	277	0.9085183957573749	1.1982706	452	0.8505137553861452	True
MYBPC2	0.084920923993104	2.9708214	0.12978257	432	0.8571428571428571	1.1981288	453	0.8501823002983095	True
MFGE8	3.34204881650058	3.7533946	0.10025133	338	0.8882996353994034	1.1938165	454	0.8498508452104739	True
HS6ST2	0.0	-3.5129137	0.36791092	2039	0.3244945309910507	1.1934035	455	0.8495193901226383	True
TSPYL1	0.375159338476418	2.6529994	0.14016101	478	0.8418959231024197	1.1898947	456	0.8491879350348028	True
SHBG	2.56701764652687	3.421813	0.11159846	375	0.8760357971494862	1.1884373	457	0.8488564799469672	True
ITGB6	1.42581925112656	3.3927784	0.1117214	381	0.8740470666224727	1.1825827	458	0.8485250248591316	True
ACHE	7.6753801440605	4.5299883	0.06751273	270	0.9108385813722241	1.1683098	459	0.848193569771296	True
ITIH3	0.49495126713549	3.0568244	0.121094875	421	0.8607888631090487	1.1640036	460	0.8478621146834604	True
CSF2	3.59201466414794	3.8630257	0.0913558	327	0.891945641365595	1.1637892	461	0.8475306595956248	True
APOA1	2.56710204035923	3.2288594	0.11427767	399	0.8680808750414318	1.1610442	462	0.8471992045077892	True
TNFSF12	2.12309941835274	3.4131014	0.107362844	376	0.8757043420616506	1.1602625	463	0.8468677494199536	True
MAEA	4.2375142864135	4.2752066	0.07517095	291	0.9038780245276765	1.1576177	464	0.846536294332118	True
CCS	4.61236210885087	3.5620508	0.10127607	358	0.8816705336426914	1.1565602	465	0.8462048392442824	True
TFPI	3.24518520186039	3.0717642	0.11886959	419	0.8614517732847199	1.1536477	466	0.8458733841564468	True
F3	3.29508933076391	3.3303924	0.10927592	388	0.8717268810076235	1.1532484	467	0.8455419290686113	True
F7	3.14587350485888	3.4051223	0.10599949	377	0.8753728869738151	1.1500146	468	0.8452104739807756	True
SUGP1	3.5098176607074	3.1730092	0.114546865	403	0.8667550546900895	1.1499848	469	0.84487901889294	True
GZMB	7.3480187602494	3.976863	0.08491075	318	0.8949287371561153	1.1498722	470	0.8445475638051044	True
IL1RN	2.50559488559324	3.4989498	0.102105536	362	0.880344713291349	1.1473131	471	0.8442161087172688	True
TRIM21	4.57333172582701	4.1036854	0.07965583	308	0.8982432880344713	1.1462727	472	0.8438846536294332	True
NEDD4	0.0	-0.62799686	0.25050437	1251	0.5856811402055021	1.124694	473	0.8435531985415976	True
NEB	3.65249265496296	3.8879962	0.083529085	326	0.8922770964534306	1.121083	474	0.843221743453762	True
GSTM4	3.54613562168279	4.3218374	0.06730122	285	0.90586675505469	1.1195803	475	0.8428902883659264	True
RNASE6	3.75835983371722	3.7190058	0.08908917	341	0.8873052701358966	1.1169629	476	0.8425588332780908	True
